Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
678,925,24,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,4,General,Tops,Knits
679,1130,68,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,6,General,Dresses,Blouses
680,975,48,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,5,General Petite,Tops,Knits
681,917,21,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,1,General Petite,Dresses,Pants
682,943,68,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,6,General Petite,Bottoms,Dresses
683,939,61,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,3,Initmates,Intimate,Pants
684,818,59,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,5,General,Dresses,Pants
685,894,21,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,8,Initmates,Dresses,Knits
686,1002,57,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,11,Initmates,Jackets,Fine knit
687,1092,22,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,14,General,Bottoms,Knits
688,1088,68,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,6,General Petite,Jackets,Blouses
689,968,66,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,6,General,Tops,Knits
690,1081,63,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,12,General,Bottoms,Blouses
691,1091,52,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,5,Initmates,Tops,Fine knit
692,1162,21,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,11,General Petite,Intimate,Blouses
693,939,18,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,6,Initmates,Tops,Knits
694,857,30,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,7,Initmates,Intimate,Dresses
695,1059,56,Great Buy,Cute design but required ironing out of the bag. Average quality overall.,3,1,8,Initmates,Jackets,Dresses
696,806,38,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,1,Initmates,Dresses,Fine knit
697,1045,39,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,0,General Petite,Bottoms,Blouses
698,833,27,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,10,General,Tops,Blouses
699,1187,46,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,5,General,Bottoms,Pants
700,1081,18,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,14,Initmates,Intimate,Blouses
701,1005,43,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,12,General,Intimate,Pants
702,846,26,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,9,Initmates,Intimate,Blouses
703,936,20,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,8,General,Bottoms,Knits
704,991,38,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,6,General Petite,Bottoms,Pants
705,1032,42,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,13,Initmates,Dresses,Knits
706,1088,61,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,0,General,Bottoms,Pants
707,1118,55,Great Buy,Cute design but required ironing out of the bag. Average quality overall.,3,1,13,General Petite,Dresses,Dresses
708,969,54,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,12,General Petite,Jackets,Dresses
709,1051,51,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,12,General,Bottoms,Fine knit
710,1110,33,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,3,General,Tops,Blouses
711,1000,25,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,0,General Petite,Dresses,Pants
712,851,24,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,4,General Petite,Tops,Knits
713,835,23,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,0,Initmates,Dresses,Fine knit
714,986,25,Great Buy,Fair product for the price point. Fits okay but nothing exceptional.,3,1,3,Initmates,Jackets,Dresses
715,891,18,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,10,General Petite,Dresses,Dresses
716,1050,45,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,0,General Petite,Tops,Fine knit
717,808,41,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,3,General,Bottoms,Blouses
718,1051,26,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,0,Initmates,Bottoms,Dresses
719,1065,29,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,8,Initmates,Bottoms,Knits
720,854,20,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,11,General,Dresses,Blouses
721,1125,67,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,12,Initmates,Jackets,Fine knit
722,1120,58,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,13,General Petite,Bottoms,Knits
723,1083,41,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,1,General,Dresses,Dresses
724,853,31,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,6,General,Jackets,Knits
725,1136,42,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,3,General,Bottoms,Dresses
726,1163,62,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,13,Initmates,Intimate,Dresses
727,1000,29,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,2,General,Tops,Knits
728,949,35,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,7,General Petite,Bottoms,Knits
729,1161,51,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,9,Initmates,Jackets,Blouses
730,1009,26,Great Buy,Cute design but required ironing out of the bag. Average quality overall.,3,1,4,General,Tops,Fine knit
731,841,54,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,9,General,Intimate,Blouses
732,976,37,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,9,General Petite,Tops,Blouses
733,905,42,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,6,Initmates,Bottoms,Pants
734,1130,43,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,13,General Petite,Intimate,Blouses
735,1197,61,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,4,General Petite,Tops,Knits
736,961,22,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,0,General,Jackets,Pants
737,1001,41,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,12,Initmates,Dresses,Pants
738,819,37,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,7,Initmates,Tops,Dresses
739,1183,47,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,0,General Petite,Jackets,Blouses
740,1192,27,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,14,General Petite,Jackets,Blouses
741,891,34,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,0,Initmates,Bottoms,Pants
742,1160,21,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,7,General,Bottoms,Fine knit
743,808,35,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,12,General,Tops,Knits
744,1147,20,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,7,General Petite,Dresses,Knits
745,1017,55,Great Buy,Fair product for the price point. Fits okay but nothing exceptional.,3,1,9,General Petite,Bottoms,Blouses
746,1012,32,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,11,General,Dresses,Blouses
747,1043,52,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,3,General,Dresses,Fine knit
748,982,23,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,12,General,Bottoms,Pants
749,1180,62,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,9,Initmates,Dresses,Fine knit
750,971,18,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,9,General Petite,Tops,Knits
751,1155,51,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,5,Initmates,Tops,Knits
752,862,47,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,1,General Petite,Dresses,Blouses
753,994,23,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,3,Initmates,Intimate,Knits
754,945,19,Great Buy,Fair product for the price point. Fits okay but nothing exceptional.,3,1,5,Initmates,Dresses,Blouses
755,926,24,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,14,General,Jackets,Fine knit
756,828,32,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,9,Initmates,Intimate,Knits
757,916,28,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,9,Initmates,Dresses,Knits
758,1053,68,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,3,General,Bottoms,Dresses
759,1042,23,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,10,General,Bottoms,Knits
760,877,19,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,9,Initmates,Tops,Fine knit
761,826,43,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,5,General Petite,Intimate,Pants
762,894,25,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,1,Initmates,Tops,Blouses
763,804,33,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,11,Initmates,Dresses,Fine knit
764,858,26,Great Buy,"Decent quality for the price, but runs slightly small around the waist.",3,1,0,General,Jackets,Knits
765,1056,69,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,8,General,Tops,Blouses
766,1141,31,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,4,General,Tops,Dresses
767,1060,58,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,14,Initmates,Dresses,Dresses
768,1004,20,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,0,General,Bottoms,Fine knit
769,1061,40,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,2,General,Intimate,Fine knit
770,1101,19,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,10,General,Intimate,Knits
771,994,53,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,7,Initmates,Bottoms,Dresses
772,881,20,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,2,General Petite,Bottoms,Pants
773,1127,21,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,7,Initmates,Tops,Fine knit
774,1158,59,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,9,General Petite,Intimate,Blouses
775,1165,44,Great Buy,Fair product for the price point. Fits okay but nothing exceptional.,3,1,13,General,Jackets,Pants
776,866,46,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,8,General Petite,Jackets,Knits
777,952,57,Great Buy,"Decent quality for the price, but runs slightly small around the waist.",3,1,13,Initmates,Dresses,Fine knit
778,1025,65,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,13,General Petite,Dresses,Dresses
779,959,36,Great Buy,"Material is fine, but the sleeves are a bit longer than expected.",3,1,9,Initmates,Tops,Knits
780,1076,51,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,11,General,Tops,Knits
781,896,32,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,8,Initmates,Intimate,Knits
782,1137,45,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,3,General,Intimate,Fine knit
783,1122,23,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,7,General Petite,Intimate,Dresses
784,972,20,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,0,Initmates,Tops,Blouses
785,1104,19,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,12,General,Bottoms,Blouses
786,959,31,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,5,General Petite,Bottoms,Pants
787,1172,40,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,9,General Petite,Jackets,Pants
